Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Students,Primary Instructor
2016,Spring,2016-sp,FIN,221,Corporate Finance,ONL,0,33,12,4,6,0,1,2,0,0,0,0,0,0,58,"Dyer, Michael A"
2016,Spring,2016-sp,FIN,241,Fundamentals of Real Estate,LCD,1,27,7,5,9,2,0,3,0,0,1,0,0,0,55,"Davis, Jeffrey M"
2016,Spring,2016-sp,FIN,241,Fundamentals of Real Estate,LCD,1,11,9,6,11,6,1,0,0,0,0,1,0,0,46,"Perkins, Scott E"
2016,Spring,2016-sp,FIN,300,Financial Markets,LCD,2,3,3,3,7,2,3,3,4,0,2,0,0,0,32,"Spencer, Xiangyi X"
2016,Spring,2016-sp,FIN,300,Financial Markets,LCD,1,3,7,4,5,5,2,2,2,1,0,0,1,0,33,"Spencer, Xiangyi X"
2016,Spring,2016-sp,FIN,300,Financial Markets,LCD,2,4,2,7,5,1,3,5,0,1,0,0,2,0,32,"Spencer, Xiangyi X"
2016,Spring,2016-sp,FIN,300,Financial Markets,LCD,0,2,4,5,1,4,6,9,4,3,1,0,0,2,39,"Oltheten, Elisabeth"
2016,Spring,2016-sp,FIN,300,Financial Markets,LCD,1,2,0,1,4,2,3,2,1,1,1,0,5,0,23,
2016,Spring,2016-sp,FIN,300,Financial Markets,LCD,0,1,1,1,4,1,2,5,1,1,0,1,3,0,21,"Waspi, Kevin G"
2016,Spring,2016-sp,FIN,321,Advanced Corporate Finance,LCD,1,13,2,7,9,3,1,6,0,0,0,0,0,0,42,"Kronlund, Mathias"
2016,Spring,2016-sp,FIN,321,Advanced Corporate Finance,LCD,5,15,6,13,12,4,2,5,3,0,0,0,0,0,65,"Kronlund, Mathias"
2016,Spring,2016-sp,FIN,321,Advanced Corporate Finance,LCD,0,8,7,6,2,3,3,2,0,0,0,0,0,0,31,"Peters, Stephen R"
2016,Spring,2016-sp,FIN,321,Advanced Corporate Finance,LCD,0,5,14,6,17,11,3,0,0,0,0,0,0,0,56,"Peters, Stephen R"
2016,Spring,2016-sp,FIN,411,Investment & Portfolio Mngt,LCD,0,8,3,6,4,14,1,2,1,0,1,0,0,0,40,"Ye, Mao"
2016,Spring,2016-sp,FIN,411,Investment & Portfolio Mngt,LCD,1,5,5,2,6,3,0,0,2,0,1,0,0,0,25,"Ye, Mao"
2016,Spring,2016-sp,FIN,412,Options and Futures Markets,LCD,1,9,9,4,5,4,1,2,2,0,1,0,0,0,38,"Peterson, Paul E"
2016,Spring,2016-sp,FIN,423,Financing Emerging Businesses,LCD,0,27,10,10,3,0,0,0,0,0,0,0,0,0,50,"Krueger, George J"
2016,Spring,2016-sp,FIN,423,Financing Emerging Businesses,LCD,0,17,20,8,2,1,0,0,0,0,0,0,0,0,48,"Krueger, George J"
2016,Spring,2016-sp,FIN,431,Property-Liability Insurance,LCD,2,14,0,2,6,0,0,3,0,0,0,0,0,0,27,"Davis, Donald W"
2016,Spring,2016-sp,FIN,435,Personal Wealth Management,LCD,5,19,12,6,2,1,0,0,1,0,0,0,0,0,46,"Raskie, Sterling"
2016,Spring,2016-sp,FIN,443,Legal Issues in Real Estate,LCD,1,11,10,4,11,6,1,0,0,0,0,0,0,0,44,"Perkins, Scott E"
2016,Spring,2016-sp,FIN,446,Real Estate Financial Markets,LCD,4,13,9,5,4,3,0,0,0,0,0,0,0,0,38,"Tchistyi, Alexei V"
2016,Spring,2016-sp,FIN,446,Real Estate Financial Markets,LCD,2,20,7,8,4,2,0,0,0,0,0,0,0,0,43,"Tchistyi, Alexei V"
2016,Spring,2016-sp,FIN,461,Financial Intermediation,LCD,0,37,3,0,1,0,0,0,0,0,0,0,0,0,41,"Manouchehri Ira, Rustom D"
2016,Spring,2016-sp,FIN,490,Investment Management Academy,LEC,0,21,2,4,2,0,0,0,0,0,0,0,0,0,29,"Waspi, Kevin G"
2016,Spring,2016-sp,FIN,500,Introduction to Finance,LCD,0,38,10,8,3,0,0,0,0,0,0,0,0,0,59,"Raskie, Sterling"
2016,Spring,2016-sp,FIN,500,Introduction to Finance,LCD,0,29,16,8,10,1,2,1,0,0,0,0,0,0,67,"Raskie, Sterling"
2016,Spring,2016-sp,FIN,500,Introduction to Finance,LCD,3,24,3,2,0,0,0,0,0,0,0,0,0,0,32,
2016,Spring,2016-sp,FIN,500,Introduction to Finance,LCD,2,19,0,0,0,0,0,0,0,0,0,0,1,0,22,"Davis, Donald W"
2016,Spring,2016-sp,FIN,512,Financial Derivatives,LCD,2,12,3,4,5,1,0,0,0,0,0,0,0,0,27,"Pearson, Neil D"
2016,Spring,2016-sp,FIN,512,Financial Derivatives,LCD,10,22,10,11,6,1,0,2,0,0,0,0,0,1,62,"Johnson, Timothy C"
2016,Spring,2016-sp,FIN,514,Financial Engineering II,LCD,3,17,8,10,5,4,0,1,0,0,0,0,0,1,48,"Widdicks, Martin"
2016,Spring,2016-sp,FIN,515,Fixed Income Portfolios,LCD,3,22,9,9,4,2,1,0,0,0,0,0,0,0,50,"Pennacchi, George G"
2016,Spring,2016-sp,FIN,522,Cases in Financial Strategy,LCD,0,11,5,3,3,1,0,0,0,0,0,0,0,0,23,"Xuan, Yuhai"
2016,Spring,2016-sp,FIN,522,Cases in Financial Strategy,LCD,0,13,12,9,7,0,0,0,0,0,0,0,0,0,41,"Xuan, Yuhai"
2016,Spring,2016-sp,FIN,526,Enterprise Risk Management,LCD,1,9,7,4,1,1,0,1,0,0,0,0,0,0,24,"Trembacki, Mark D"
2016,Spring,2016-sp,FIN,536,Government Insurance Programs,LCD,2,6,7,4,7,0,0,0,0,0,0,0,0,1,26,"Molitor, David"
2016,Spring,2016-sp,FIN,551,International Finance,LCD,5,8,5,9,5,8,0,0,0,0,0,0,0,0,40,"Chan, Kuo Chi"
2016,Spring,2016-sp,FIN,573,Competition Policy,LCD,1,8,2,10,4,3,0,0,0,0,0,0,0,0,28,"Reif, Julian C"
2016,Spring,2016-sp,FIN,580,Cases in Enterprise Risk Mngmt,LCD,1,6,10,3,0,0,1,0,0,1,0,0,0,0,22,"Vonnahme, Mark C"
2016,Spring,2016-sp,FIN,580,Investment Banking,LCD,0,32,10,1,0,0,0,0,0,0,0,0,0,0,43,"Metzger, Robert L"
2016,Spring,2016-sp,FIN,580,Risk Management,LCD,1,18,16,13,13,2,0,0,0,0,0,0,0,1,63,"Pearson, Neil D"
2016,Spring,2016-sp,FIN,580,Risk Management,LCD,0,17,13,12,11,0,0,0,0,0,0,0,0,0,53,"Pearson, Neil D"
2016,Spring,2016-sp,FR,101,Elementary French I,LCD,0,7,6,1,2,0,4,0,2,0,1,0,0,0,23,"Boukettaya, Karima"
2016,Spring,2016-sp,FR,101,Elementary French I,LCD,2,7,6,1,2,1,1,0,1,0,0,0,1,0,22,"Ghaderi, Anoosheh"
2016,Spring,2016-sp,FR,102,Elementary French II,LCD,2,7,5,2,2,3,1,3,0,0,0,0,0,0,25,"Ndiaye, Gana"
2016,Spring,2016-sp,FR,102,Elementary French II,LCD,1,6,4,4,4,2,0,2,1,0,0,0,1,0,25,"Ndiaye, Gana"
2016,Spring,2016-sp,FR,102,Elementary French II,LCD,3,3,6,3,1,2,2,2,0,0,0,0,1,0,23,"Meritan, Camille A"
2016,Spring,2016-sp,FR,102,Elementary French II,LCD,2,5,3,2,6,2,1,3,0,1,2,0,0,0,27,"Swisher, Emily R"
2016,Spring,2016-sp,FR,102,Elementary French II,LCD,2,7,3,2,9,2,0,1,0,0,0,0,0,0,26,"Swisher, Emily R"
2016,Spring,2016-sp,FR,103,Intermediate French I,LCD,1,5,4,4,3,3,2,2,0,0,0,0,1,0,25,"Taddei, Fara"
2016,Spring,2016-sp,FR,103,Intermediate French I,LCD,0,3,7,2,3,3,0,1,0,0,1,0,1,0,21,"Nicholas, Jessica A"
2016,Spring,2016-sp,FR,104,Intermediate French II,LCD,3,11,4,0,2,0,0,0,0,0,0,0,1,0,21,"Maroun, Daniel N"
2016,Spring,2016-sp,FR,104,Intermediate French II,LCD,1,6,2,1,7,2,0,3,0,0,1,0,1,0,24,"Berthelon, Julien"
2016,Spring,2016-sp,FR,156,Exploring Paris,LCD,0,64,10,1,2,0,1,1,0,0,0,0,4,0,83,"Reynolds, Felisa V"
2016,Spring,2016-sp,FR,418,Language&Minorities in Europe,LCD,3,4,7,9,3,4,1,2,0,1,0,0,2,0,36,"Derhemi, Eda"
2016,Spring,2016-sp,FSHN,101,Intro Food Science & Nutrition,LEC,0,172,0,29,30,13,16,16,4,7,6,0,9,1,302,"Bohn, Dawn M"
2016,Spring,2016-sp,FSHN,120,Contemporary Nutrition,LEC,0,585,0,0,81,0,0,9,0,0,7,1,7,2,690,"Roach, Rebecca R"
2016,Spring,2016-sp,FSHN,220,Principles of Nutrition,LEC,0,25,0,0,11,0,0,2,0,0,0,0,0,0,38,"Andrade, Juan"
2016,Spring,2016-sp,FSHN,232,Science of Food Preparation,LEC,2,22,4,7,8,0,1,5,1,0,1,1,0,0,52,"Garrow, Linda S"
2016,Spring,2016-sp,FSHN,260,Raw Materials for Processing,LEC,3,15,14,9,2,0,0,0,0,0,0,0,0,0,43,"Padua, Graciela W"
2016,Spring,2016-sp,FSHN,322,Nutrition and the Life Cycle,LCD,0,37,0,0,3,0,0,1,0,0,0,0,0,0,41,"Karduck, Justine M"
2016,Spring,2016-sp,FSHN,332,Science of Food Systems,LEC,2,8,1,1,9,0,0,0,0,0,0,0,0,0,21,"Garrow, Linda S"
2016,Spring,2016-sp,FSHN,349,Food Service Sanitation,LCD,2,6,4,4,6,2,0,0,0,0,0,0,0,0,24,"Craft, Jill N"
2016,Spring,2016-sp,FSHN,418,Food Analysis,LEC,2,13,0,1,14,0,0,5,0,0,0,0,0,0,35,"Cadwallader, Keith R"
2016,Spring,2016-sp,FSHN,427,Biochemical Nutrition II,LEC,7,23,9,9,15,1,3,3,1,1,1,0,0,0,73,"Chen, Hong"
2016,Spring,2016-sp,FSHN,442,HM Skills and Applications,LCD,3,9,8,2,0,1,0,2,0,0,0,0,0,0,25,"Craft, Jill N"
2016,Spring,2016-sp,FSHN,460,Food Processing Engineering,LEC,2,26,0,0,12,0,0,4,0,0,0,1,0,1,45,"Morris, Scott A"
2016,Spring,2016-sp,FSHN,461,Food Processing I,ONL,15,9,2,2,1,3,0,0,1,0,0,0,0,0,33,"Artz, William E"
2016,Spring,2016-sp,FSHN,464,Beverage Science & Technology,LEC,0,24,0,4,0,0,0,1,0,0,0,0,0,0,29,"Bohn, Dawn M"
2016,Spring,2016-sp,FSHN,471,Food & Industrial Microbiology,LEC,4,37,2,3,14,4,2,8,2,0,1,1,1,0,79,"Miller, Michael J"
2016,Spring,2016-sp,FSHN,499,Ingredient Technology,LEC,0,26,0,1,1,1,0,1,0,0,0,0,0,0,30,"Bohn, Dawn M"
2016,Spring,2016-sp,FSHN,595,Fd Safety for Glbl Fd Security,ONL,15,17,1,2,1,0,0,0,0,0,0,0,0,0,36,"Stasiewicz, Matthew J"
2016,Spring,2016-sp,GCL,145,IASJA:Black Music&Soc Justice,LCD,0,12,5,1,5,0,0,0,0,0,0,0,0,0,23,"Meyers, John P"
2016,Spring,2016-sp,GCL,188,IAHSL: Global Epidemics,LCD,6,13,2,2,0,0,0,0,0,0,0,0,1,0,24,"Soto Crespo, Ramon E"
2016,Spring,2016-sp,GE,261,Business Side of Engineering,LCD,0,18,0,0,19,0,0,6,0,0,4,0,4,0,51,"Wildblood, Harry S"
2016,Spring,2016-sp,GE,311,Engineering Design Analysis,LCD,3,9,12,6,11,5,5,6,0,0,1,3,0,0,61,"Reis, Henrique M"
2016,Spring,2016-sp,GE,312,Instrumentation and Test Lab,LEC,6,9,9,10,17,0,5,4,0,0,0,3,0,0,63,"Reis, Henrique M"
2016,Spring,2016-sp,GE,361,Emotional Intelligence Skills,LCD,0,13,9,4,2,1,0,0,0,0,0,0,0,0,29,"Spencer, Gayle"
2016,Spring,2016-sp,GE,400,Engineering Law,LCD,0,29,26,8,5,1,1,1,0,0,0,0,1,0,72,"Barich, Joseph M"
2016,Spring,2016-sp,GE,413,Engrg Design Optimization,LCD,2,10,3,6,2,0,0,2,0,0,1,0,1,0,27,"Allison, James"
2016,Spring,2016-sp,GE,423,Mechatronics,LEC,1,18,7,0,0,0,2,0,0,0,0,0,0,0,28,"Block, Daniel J"
2016,Spring,2016-sp,GE,424,State Space Design for Control,LCD,7,7,10,9,6,14,8,3,4,0,0,2,0,0,70,"Beck, Carolyn L"
2016,Spring,2016-sp,GE,494,Senior Engineering Project I,LBD,5,26,4,0,2,0,0,0,0,0,0,0,0,0,37,"Wildblood, Harry S"
2016,Spring,2016-sp,GE,495,Senior Engineering Project II,CNF,4,54,11,4,4,0,0,0,0,0,0,0,0,0,77,"Wildblood, Harry S"
2016,Spring,2016-sp,GEOG,101,Global Development&Environment,DIS,2,3,1,3,2,2,1,2,3,0,2,0,1,0,22,"Ramprasad, Vijay"
2016,Spring,2016-sp,GEOG,103,Earth's Physical Systems,LEC,8,2,4,3,9,5,1,0,0,0,2,0,1,0,35,"Cienciala, Piotr"
2016,Spring,2016-sp,GEOG,105,The Digital Earth,LEC,0,4,11,2,15,6,0,10,3,0,1,0,1,1,53,"Cidell, Julie L"
2016,Spring,2016-sp,GEOG,106,Geographies of Globalization,LEC,46,23,16,4,4,8,3,0,3,1,0,1,1,0,110,"Lakhanpal, Shikha"
2016,Spring,2016-sp,GEOG,110,Geography of Intl Conflicts,LEC,0,14,13,13,17,10,3,1,2,2,1,0,2,0,78,"Jefferson, Brian J"
2016,Spring,2016-sp,GEOG,204,Cities of the World,LCD,3,3,11,7,3,2,3,2,0,1,1,1,0,0,37,"Kalipeni, Ezekiel"
2016,Spring,2016-sp,GEOG,210,Social & Environmental Issues,LEC,2,23,16,10,6,1,1,2,0,0,0,1,2,0,64,"Birkenholtz, Trevor"
2016,Spring,2016-sp,GEOG,371,Spatial Analysis,LCD,0,7,3,6,5,1,2,3,0,0,0,0,0,0,27,"McLafferty, Sara L"
2016,Spring,2016-sp,GEOG,379,Intro to GIS Systems,LEC,15,15,17,6,6,2,3,0,0,0,0,0,1,0,65,"Kashem, Md Shakil B"
2016,Spring,2016-sp,GEOG,380,GIS II: Spatial Prob Solving,LBD,5,9,6,4,1,1,0,0,0,0,0,0,0,0,26,"Kashem, Md Shakil B"
2016,Spring,2016-sp,GEOG,466,Environmental Policy,ONL,0,14,6,2,2,1,2,2,1,0,1,0,0,0,31,"Lavey, Warren"
2016,Spring,2016-sp,GEOG,479,CyberGIS,LEC,3,10,2,3,0,3,0,0,0,0,0,0,0,0,21,"Yin, Junjun"
2016,Spring,2016-sp,GEOL,100,Planet Earth,DIS,4,2,4,3,2,2,0,0,1,2,0,0,2,0,22,"Jin, Jing"
2016,Spring,2016-sp,GEOL,100,Planet Earth,DIS,5,2,4,2,2,4,1,0,0,1,2,0,0,0,23,"Long, Ann D"
2016,Spring,2016-sp,GEOL,100,Planet Earth,DIS,3,1,5,4,4,2,0,1,0,1,0,0,0,0,21,"Long, Ann D"
2016,Spring,2016-sp,GEOL,104,Geology of the National Parks,ONL,7,15,3,5,7,3,2,3,0,0,2,0,0,0,47,"Herrstrom, Eileen A"
2016,Spring,2016-sp,GEOL,111,Emergence of Life,ONL,16,37,15,24,20,6,7,9,7,5,5,2,16,0,169,"Cole, Todd M"
2016,Spring,2016-sp,GEOL,117,The Oceans,ONL,4,11,13,14,4,4,3,1,0,0,0,0,10,1,64,"Hurst, Stephen D"
2016,Spring,2016-sp,GEOL,118,Natural Disasters,LEC,19,27,22,24,28,21,17,15,10,1,3,4,2,1,193,"Johnson, Thomas M"
2016,Spring,2016-sp,GEOL,208,History of the Earth System,LEC,0,2,2,3,3,3,3,4,1,0,1,0,0,0,22,"Stewart, Michael A"
2016,Spring,2016-sp,GEOL,380,Environmental Geology,LEC,7,4,3,5,0,1,1,0,0,0,0,0,0,0,21,"Altaner, Stephen P"
2016,Spring,2016-sp,GEOL,436,Petrology and Petrography,LEC,0,4,3,2,6,2,4,3,1,0,1,0,0,0,26,"Lundstrom, Craig C"
2016,Spring,2016-sp,GEOL,440,Sedimentology and Stratigraphy,LEC,0,7,8,7,7,4,2,0,0,0,0,0,1,0,36,"Malinowski, Jacalyn M"
2016,Spring,2016-sp,GEOL,470,Introduction to Hydrogeology,LEC,2,9,4,2,3,3,2,1,1,0,1,1,0,0,29,"Druhan, Jennifer"
2016,Spring,2016-sp,GER,101,Beginning German I,LCD,2,10,7,1,0,0,1,1,0,0,0,0,0,0,22,"Sellinger, David J"
2016,Spring,2016-sp,GER,101,Beginning German I,LCD,9,5,2,1,1,2,1,1,0,0,0,0,1,0,23,"Sellinger, David J"
2016,Spring,2016-sp,GER,102,Beginning German II,LCD,4,8,3,2,3,0,0,1,0,0,0,0,1,1,22,"Metzel, Peter"
2016,Spring,2016-sp,GER,102,Beginning German II,LCD,1,5,5,1,4,4,1,2,0,0,0,0,0,0,23,"Guo, Lujun"
2016,Spring,2016-sp,GER,102,Beginning German II,LCD,4,7,4,2,1,2,0,1,1,0,0,0,0,0,22,"Colomb, Monet U"
2016,Spring,2016-sp,GER,102,Beginning German II,LCD,4,9,4,0,2,1,1,0,0,0,0,0,0,0,21,"Colomb, Monet U"
2016,Spring,2016-sp,GER,251,Grimm's Fairy Tales in Context,DIS,3,6,4,3,3,1,0,0,1,0,0,0,1,0,22,"Stoeckl, Stephanie J"
2016,Spring,2016-sp,GER,251,Grimm's Fairy Tales in Context,DIS,10,9,1,0,2,1,0,0,0,0,0,0,0,0,23,"Stoeckl, Stephanie J"
2016,Spring,2016-sp,GER,251,Grimm's Fairy Tales in Context,DIS,1,4,4,2,6,1,0,1,1,0,0,0,1,0,21,"Stoeckl, Stephanie J"
2016,Spring,2016-sp,GER,260,The Holocaust in Context - ACP,LEC,0,9,5,1,2,1,1,2,0,0,0,0,3,0,24,"Watzke, Petra A"
2016,Spring,2016-sp,GLBL,100,Intro to Global Studies,LCD,10,8,5,0,1,1,0,0,0,0,0,0,0,0,25,"Gresh, Rebecca A"
2016,Spring,2016-sp,GLBL,100,Intro to Global Studies,LCD,4,11,7,0,1,1,1,0,0,0,0,1,0,0,26,"Muniandy, Parthiban"
2016,Spring,2016-sp,GLBL,100,Intro to Global Studies,LCD,7,6,8,1,0,2,1,1,0,0,0,0,0,0,26,"Zhang, Gehui"
2016,Spring,2016-sp,GLBL,100,Intro to Global Studies-Honors,LCD,2,5,7,3,5,0,0,1,0,0,0,1,1,0,25,"Kulkarni, Shyam S"
2016,Spring,2016-sp,GLBL,250,Development,LCD,3,10,3,3,1,1,0,0,0,0,0,0,0,0,21,"Kohli, Tanu"
2016,Spring,2016-sp,GLBL,296,The Politics of Food,LCD,3,6,8,1,3,1,0,0,0,0,0,0,0,0,22,"Bui, Long B"
2016,Spring,2016-sp,GLBL,392,Int Diplomacy and Negotiation,LEC,5,6,5,1,6,7,2,0,1,0,1,0,2,0,36,"Wedig, Timothy E"
2016,Spring,2016-sp,GLBL,450,Poverty Interventions and Eval,LCD,3,8,3,2,0,2,0,0,0,0,2,0,3,0,23,"Dill, Brian J"
2016,Spring,2016-sp,GWS,100,Intro Gender & Women's Studies,DIS,1,9,7,1,5,4,3,2,1,1,0,0,0,0,34,"Britzman, Kylee J"
2016,Spring,2016-sp,GWS,100,Intro Gender & Women's Studies,DIS,1,13,4,5,6,0,0,1,0,0,0,0,2,0,32,"Britzman, Kylee J"
2016,Spring,2016-sp,GWS,100,Intro Gender & Women's Studies,DIS,3,6,3,2,8,2,1,3,2,0,0,1,2,0,33,"Britzman, Kylee J"
2016,Spring,2016-sp,GWS,202,Sexualities,DIS,2,12,11,2,1,1,0,2,0,0,0,0,0,1,31,"Ruehlicke, Andrea"
2016,Spring,2016-sp,GWS,202,Sexualities,DIS,1,7,9,6,1,3,1,1,1,0,0,0,0,0,30,"Klean Zwilling, Jillian M"
2016,Spring,2016-sp,GWS,202,Sexualities,DIS,2,4,11,4,2,1,0,0,0,0,0,1,0,0,25,"Ruehlicke, Andrea"
2016,Spring,2016-sp,GWS,202,Sexualities,DIS,0,12,6,3,2,2,0,0,1,0,0,0,1,1,27,"Ruehlicke, Andrea"
2016,Spring,2016-sp,GWS,255,"Queer Lives, Queer Politics",LCD,0,3,7,3,4,0,0,2,0,0,2,0,0,0,21,"Nadeau, Chantal"
2016,Spring,2016-sp,GWS,378,Fairy Tales & Gender Formation,LCD,0,23,2,2,2,3,0,0,0,0,0,0,0,0,32,"Gill, Patricia A"
2016,Spring,2016-sp,GWS,387,History of Sexuality in U.S.,LCD,0,8,3,2,4,3,2,0,1,0,2,0,0,1,25,"Somerville, Siobhan B"
2016,Spring,2016-sp,HDFS,105,Intro to Human Development,LEC,0,208,0,0,40,0,0,8,0,0,6,1,0,0,263,"Brooks, Jan D"
2016,Spring,2016-sp,HDFS,105,Intro to Human Development,ONL,59,29,3,2,0,1,1,0,0,0,0,0,1,0,96,"Izenstark, Dina M"
2016,Spring,2016-sp,HDFS,120,Intro to Family Studies,LCD,1,58,1,0,6,0,0,0,0,0,0,0,1,0,67,"Hughes, Robert"
2016,Spring,2016-sp,HDFS,220,Families in Global Perspective,LEC,5,14,10,7,13,8,6,5,1,4,2,2,1,0,78,"Ferguson, Gail M"
2016,Spring,2016-sp,HDFS,290,Intro to Research Methods,LCD,3,6,10,4,2,6,0,0,0,0,0,0,0,0,31,"Holman, Elizabeth G"
2016,Spring,2016-sp,HDFS,301,Infancy & Early Childhood,LEC,0,2,6,2,3,3,2,3,0,0,0,0,0,0,21,"Coba-Rodriguez, Sarai E"
2016,Spring,2016-sp,HDFS,305,Middle Childhood,LCD,0,42,0,0,3,0,0,2,1,0,1,0,1,0,50,"Heinhorst, Jennifer S"
2016,Spring,2016-sp,HDFS,405,Adolescent Development,LEC,8,9,5,6,5,4,0,0,2,0,0,0,0,0,39,"Frantz, Kelly M"
2016,Spring,2016-sp,HDFS,408,Hospitalized Children,ONL,0,27,0,0,2,0,0,1,0,0,3,0,0,0,33,"Hernandez, Candace E"
2016,Spring,2016-sp,HDFS,426,Family Conflict Management,DIS,11,5,6,4,6,1,3,0,2,0,1,0,2,0,41,"Ferguson, Gail M"
2016,Spring,2016-sp,HIST,100,Global History,DIS,0,2,10,2,3,1,4,0,0,0,0,0,0,0,22,"Campbell, Brian"
2016,Spring,2016-sp,HIST,100,Global History,DIS,0,2,9,9,2,1,1,0,0,0,0,0,0,0,24,"Campbell, Brian"
2016,Spring,2016-sp,HIST,106,Modern Latin America,LCD,0,6,8,2,7,2,1,2,1,0,0,0,2,0,31,"Davila, Walter J"
2016,Spring,2016-sp,HIST,110,History of Africa,LEC,1,2,17,8,2,1,3,0,1,0,0,0,0,0,35,"Nobili, Mauro"
2016,Spring,2016-sp,HIST,120,East Asian Civilizations,DIS,0,4,5,4,6,0,0,0,0,0,0,0,2,0,21,"McSweeney, Forrest C"
2016,Spring,2016-sp,HIST,120,East Asian Civilizations,DIS,1,7,2,3,1,0,1,2,1,0,2,0,1,0,21,"Tong, Haoyu"
2016,Spring,2016-sp,HIST,120,East Asian Civilizations,DIS,1,4,5,3,2,0,1,1,1,0,0,0,4,0,22,"McSweeney, Forrest C"
2016,Spring,2016-sp,HIST,120,East Asian Civilizations,DIS,0,8,5,1,2,0,1,2,0,0,0,1,5,0,25,"Tong, Haoyu"
2016,Spring,2016-sp,HIST,120,East Asian Civilizations,DIS,0,9,4,2,3,0,0,0,0,0,1,0,2,0,21,"Tong, Haoyu"
2016,Spring,2016-sp,HIST,135,History of Islamic Middle East,LCD,0,3,5,8,7,3,0,1,0,0,0,0,0,0,27,"Cuno, Kenneth M"
2016,Spring,2016-sp,HIST,172,US Hist Since 1877,DIS,3,4,2,3,7,1,1,1,0,0,0,0,1,1,23,"Eby, Beth"
2016,Spring,2016-sp,HIST,172,US Hist Since 1877,DIS,1,5,5,3,5,0,1,0,1,0,2,0,0,0,23,"Eby, Beth"
2016,Spring,2016-sp,HIST,241,History of Ancient Rome,LEC,0,37,0,48,27,0,7,3,0,0,0,0,2,0,124,"Henderson, Sandra L"
2016,Spring,2016-sp,HIST,247,Medieval Europe,LCD,2,2,1,1,1,2,1,2,0,1,1,2,5,0,21,"Navalesi, Kent E"
2016,Spring,2016-sp,HIST,259,20thC World from Midcentury,LCD,0,2,3,3,3,0,1,3,1,1,0,2,5,0,24,"Murphy, Evan R"
2016,Spring,2016-sp,HIST,260,History of Russia,LCD,0,8,3,7,8,3,0,0,0,0,0,0,2,0,31,"Steinberg, Mark D"
2016,Spring,2016-sp,HIST,264,Technology in Western Society,LCD,0,6,10,3,2,0,0,0,0,0,0,0,0,0,21,"Toller-Clark, Ian"
2016,Spring,2016-sp,HIST,272,Twentieth Century America,LCD,0,4,2,7,3,4,5,3,0,0,0,0,0,0,28,"Schneider, Dorothee"
2016,Spring,2016-sp,HIST,281,Constructing Race in America,DIS,0,2,10,4,1,1,1,1,0,0,0,0,1,0,21,"Wood, Augustus C"
2016,Spring,2016-sp,HIST,283,Asian American History,LCD,5,19,7,2,7,1,1,0,0,0,0,0,1,0,43,"Espiritu, Augusto F"
2016,Spring,2016-sp,HIST,310,Global Capitalism in History,LCD,5,9,7,5,3,2,1,0,0,0,0,0,0,0,32,"Bucheli, Marcelo"
2016,Spring,2016-sp,HIST,311,Global History of Intelligence,LCD,2,9,2,2,4,4,0,0,0,0,0,0,1,0,24,"Brennan, James R"
2016,Spring,2016-sp,HIST,337,Middle East Since World War I,LCD,0,2,7,6,6,7,0,2,1,0,0,0,1,0,32,"Cuno, Kenneth M"
2016,Spring,2016-sp,HIST,374,Civil War and Reconstruction,LCD,1,8,6,11,3,2,1,0,0,0,0,0,0,1,32,"Levine, Bruce C"
2016,Spring,2016-sp,HORT,100,Introduction to Horticulture,LEC,7,11,5,3,5,2,4,1,2,0,0,0,1,1,41,"Wortman, Samuel E"
2016,Spring,2016-sp,HORT,105,Vegetable Gardening,LEC,98,39,8,5,12,5,1,0,3,1,0,0,3,0,175,"Norton, Margaret A"
2016,Spring,2016-sp,HORT,107,Introduction to Floral Design,LAB,0,22,1,1,5,1,0,0,0,0,0,0,0,0,30,"Noland, Dianne A"
2016,Spring,2016-sp,HORT,107,Introduction to Floral Design,LAB,0,18,3,2,3,0,0,0,0,0,0,0,0,0,26,"Noland, Dianne A"
2016,Spring,2016-sp,HORT,107,Introduction to Floral Design,LAB,0,17,3,3,5,0,0,0,0,0,0,0,0,0,28,"Noland, Dianne A"
2016,Spring,2016-sp,HORT,107,Introduction to Floral Design,LAB,0,15,3,2,6,0,3,0,0,0,0,0,0,0,29,"Noland, Dianne A"
2016,Spring,2016-sp,HORT,180,Medicinal Plants and Herbology,LEC,14,20,13,9,5,4,4,3,4,1,0,0,2,0,79,"Riggins, Chance"
2016,Spring,2016-sp,HORT,430,Children and Nature,ONL,8,74,26,19,11,5,5,2,2,1,1,1,5,4,160,"Taylor, Andrea F"
2016,Spring,2016-sp,HRD,402,Business Principles for HRD,LCD,0,21,8,1,1,0,0,0,0,0,0,0,0,0,31,"Jacobs, Ronald L"
2016,Spring,2016-sp,HRD,411,Training System Design,ONL,12,5,4,3,1,0,0,0,0,0,0,0,1,1,26,"Oh, Eunjung"
2016,Spring,2016-sp,HRD,415,Diversity in the Workplace,LCD,0,31,4,1,1,0,0,1,0,0,1,0,1,0,40,"Pak, Yoon K"
2016,Spring,2016-sp,HRD,540,Learning on the Job,ONL,1,13,3,3,1,1,0,0,0,0,0,0,0,0,22,"Jacobs, Ronald L"
2016,Spring,2016-sp,IB,100,Biological Sciences,ONL,0,244,0,0,94,0,0,26,0,0,8,0,7,1,379,"Yang, Wendy"
